video_key,score_source,current_run_seconds,cache_rebuild_reason,original_video_copy_seconds,original_decoder_open_seconds,original_decode_seconds,original_reference_read_seconds,original_ssim_seconds,original_memory_wait_seconds,original_total_seconds,original_frames_returned,original_decoder_batch_calls,original_ssim_comparisons,original_completed_candidates,original_cuda_stream_id,original_cpu_fallback,original_indexed_frame_count
89cdd41258c542c5,computed_cuda_v3,1623.1998202099999,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/f12a9e4038ac69fbcb017b9d1c31a532fc1019e8944f918d8f78d1bd10e277dc.json',28.336347832,0.08704579999999851,1.2716180890015494,1588.2743915989977,1.6545005470002252,0.0013157689997456146,1619.715756399,1814,150,5990,5990,133811251242144,False,29792
8a00709108cd4e2b,computed_cuda_v3,1023.799020634,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/5ca7e6273a3d3bae9c82e48783a8ca3331ed4c6a2e23d5642b0c2fbebdcc7d02.json',131.53934348300004,0.06022031500003777,0.5566651760001378,889.2171283840011,0.7417840120002666,0.0005945389997350503,1022.150891001,824,68,2707,2710,133811249989760,False,17634
8ebf0e483cac48d6,computed_cuda_v3,1597.857248838,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/bdd168f6c2992084d47e65b938a4d69eb702d156ba71a20c9dca814d31ce8e88.json',138.19081795899996,0.08687576800002716,1.2991579820006791,1453.4700392000002,1.4731936229999292,0.0011313899990454956,1594.6085995409999,1661,135,5385,5385,133811251173120,False,29944
ad91cf7ca91440aa,computed_cuda_v3,79.66021390000003,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/f82e2f77ebca3ad3ee2f314206e140de4a4dcb20a53de6a2d5eb27c26625f3a0.json',9.718117692999954,1.960192376000009,0.13969933600003515,66.584714399,0.13380603900003507,9.841999997206585e-05,78.60377984799999,130,10,370,370,133811249666448,False,32594
af9bd7d0e43741e3,computed_cuda_v3,880.908407225,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/6cb72ca44da99819d2aa93d01aabf91d77d6af38946e8a2729ea0f087ef5c155.json',152.038282314,0.10080313399998886,0.4854153060001636,726.333920986001,0.6088273850008363,0.0004649500000368789,879.627746358,655,54,2155,2155,133811249918160,False,35846
b2134f4a6f864613,computed_cuda_v3,1762.9741236240002,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/15f9117c7e8e4e438baece2b86bfed7c69b9777ceed09894d0e3fe697c1ff19f.json',151.428541672,0.07867491000001792,1.3850810440023906,1604.5151735340005,1.8124655209999219,0.0014359900000044945,1759.307861495,1996,163,6485,6485,133811251366928,False,29444
bc84479c66fe4da6,computed_cuda_v3,2000.416438109,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/29fe1da50347bc72a2594b94893954d2b3909669fabf336af0856a24b5e74a64.json',91.41979966499997,0.18136377600001197,1.9152049459972886,1895.0465217139983,2.6470598829995993,0.002002739997237768,1991.3639226559999,2847,237,9455,9455,133811249904896,False,72699
bca26705313a4644,computed_cuda_v3,1852.3478355480001,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/f00989005454b05953f38304e6fbadf3fbc7702eb8996d9c5f63ab013a6bfb13.json',193.58071631700005,0.13031629900001462,1.7434249089994864,1650.9147650530015,1.9988273609999396,0.0015578100011452989,1848.4910898560001,2267,182,7245,7245,133811250601568,False,48413
c11b28a8b2344716,computed_cuda_v3,1547.941719157,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/1a6c825ae5f9a4d7220ac9d91b18be85bd13485be7485a5658c0264a83d1305b.json',236.482165039,0.22257175699996878,1.0919139390009605,1305.5129191219999,1.4063217710001936,0.0010474599996541656,1544.8677571389999,1512,125,5000,5000,133811251159856,False,101702
c7084b3556e34619,computed_cuda_v3,1482.576213612,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/c9fd994f0ebfd09e8c7d48b9ec182a1715412e72d68baf1eab73081560236f3e.json',84.15362396999996,0.17424217799998587,1.038761915999146,1392.7403883019997,1.3829445650002299,0.0010983500001771063,1479.608772401,1484,122,4880,4880,133811250742176,False,84324
d369e4f163df4aba,computed_cuda_v3,1788.966895729,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/4bfc15061a62e1905f84964df892fda1eb1703bdb115b6185674575c4ed03d42.json',226.62122035799996,0.21889546799991422,1.465874670001881,1554.9769291139994,1.8683876570009943,0.0014902599998549704,1785.3230796440002,2111,166,6640,6640,133811251380192,False,87357
d626f4f4a5ac4785,computed_cuda_v3,1102.4428706869999,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/4fed03772675663e7517401c410298bf8085b8e1447d178244663ab6197f86ba.json',67.458666117,0.1274632390000079,0.8463334589994247,1031.0669149189998,0.8958297460002882,0.0006597279992206495,1100.475082522,1243,81,3215,3215,133811250463520,False,52276
d7a271f233ba4a40,computed_cuda_v3,1486.550998293,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/a9f02f24ba7258b9653927b1a5004d981728e9c6ba966d586052ae07a25413c2.json',124.128238581,0.09769363699990663,1.0656120619986496,1356.967749743,1.3181508179994808,0.0010240489995112512,1483.653141337,1433,119,4725,4725,133811250686416,False,34926
dac1e27f7e4d4ef5,computed_cuda_v3,2054.426075124,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/0e2bff847547bbc12f8f6a1d0375a4c82f84a7221e2977d6c2b800c1262823d3.json',181.05379044200004,0.09387216700008594,2.3884310680006138,1858.6605550150018,2.9741954609999084,0.002377540000452427,2045.3034476990001,3269,269,10760,10760,133811250394496,False,31196
dc221ccc65d34010,computed_cuda_v3,1976.444773697,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/ac1e8c34bcbf9adcd63669fd00b355ade216dae36d29a9c8f13de95572c5667e.json',137.92687430899997,0.20229030899997724,1.9290108589990496,1824.6786697289974,2.438278583996521,0.00196197900208972,1967.3462574859998,2699,224,8942,8945,133811249918160,False,84340
dca1377dec974312,computed_cuda_v3,1707.859375377,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/ad21145a4d7ff30ad1d1c143afedd049d6f75299cc9b9aec3cef3fcd57e3e06d.json',182.19882798399993,0.16959312699998463,1.2564433280012963,1518.9558000779998,1.6692561419990852,0.001291179999157066,1704.3901066709998,1844,152,6080,6080,133811251297904,False,74384
df6b47bafe5143f5,computed_cuda_v3,1883.152288878,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/ebb572fa185fc7cb24410c53fc8ba577d40a999dc63358629c69e1724126075d.json',149.56603278800003,0.06391955300000518,1.649899669001229,1725.6728065490036,2.1168600839980627,0.0016350600002397186,1879.155744137,2320,192,7647,7650,133811249666448,False,19237
eb0203196e284797,computed_cuda_v3,1405.670570339,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/60f2e8fe61c6dcc3fe12ac164fc3bafdf3cec997328d4d296513c639ea449b6f.json',137.94049089200007,0.07987760000003163,0.9927084940010218,1262.7313375760007,1.2300630589986667,0.0009608689990727726,1403.0343065,1369,109,4360,4360,133811250673152,False,28383
ed02f27ef36f483e,computed_cuda_v3,1077.9927278559999,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/710f1bf3aaf98140fde650817b205310f03da54cc83da95bbd0da3313fed4606.json',110.614961387,0.14476730600000565,0.638957112000412,963.9049159720003,0.8431933230003779,0.000624250000498705,1076.2341734390002,891,74,2935,2935,133811250407760,False,59281
fb86bc87d3874cd7,computed_cuda_v3,2046.0129109660002,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/2051a1ee989f75346c7a17a080d4f6b302a4a99b0667ff4838d0eda63ede172f.json',221.40859400099998,0.1906569949999266,2.3660924689994545,1809.7611683009977,2.8963327370020124,0.002321980002534474,2036.810596042,3178,261,10425,10425,133811249989760,False,67403
fc32def0e7194981,computed_cuda_v3,1806.0399650379998,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/91b2201586e7d98f31f927b6f04a7aad63ca520743e8e0a0adbf2246591811bc.json',108.97600428799996,0.17923023800000237,1.5330405390023998,1689.4840694369984,1.8883631779991674,0.0014876189995902678,1802.221940846,2086,173,6897,6900,133811251449216,False,89100
fe5d372e43f94f68,computed_cuda_v3,1017.2003741869999,[Errno 2] No such file or directory: '/content/drive/MyDrive/MMVQA_Clinical/outputs/phase2/results/frame_alignment_cache_cuda_v3/fe0419634d74746b363773bf0d4641201ee533bb974af4fa2e47916c8de133df.json',91.41172053899999,0.07135242300000755,0.5716506290004304,922.6858316989997,0.75339365800005,0.0006245000009243995,1015.5365415379999,842,70,2770,2770,133811250394496,False,26777
